domain_id,domain_name,hierarchy,xfold
001720181,e5ey9B2,7584.1.1.3,7584
001723233,e4zxiA3,7584.1.1.3,7584
001726237,e5es5A4,7584.1.1.3,7584
001930896,e5ie0A3,7584.1.1.3,7584
001933326,e5u2aA2,7584.1.1.3,7584
002045089,e5jjqD1,7584.1.1.3,7584
002088388,e5mscA2,7584.1.1.3,7584
002121236,e5gxdA2,7584.1.1.3,7584
002323904,e5oe3A2,7584.1.1.3,7584
002392157,e6h1bD1,7584.1.1.3,7584
002492378,e6p1jA1,7584.1.1.3,7584
002534328,e6he2A3,7584.1.1.3,7584
002570577,e6siwA2,7584.1.1.3,7584
002605116,e6o6eB2,7584.1.1.3,7584
002605333,e4isbA2,7584.1.1.3,7584
002605340,e4oxiA2,7584.1.1.3,7584
002623805,e6eqoA3,7584.1.1.3,7584
002636476,e6vhtA1,7584.1.1.3,7584
002721618,e6ltcA5,7584.1.1.3,7584
002724256,e7aihAi1,7584.1.1.3,7584
002831972,e7wewA1,7584.1.1.3,7584
003010755,e7xbsA2,7584.1.1.3,7584
002393001,e6hixBC2,7584.1.1.4,7584
000011162,e2d5rA1,2484.1.1.6,2484
000134074,e3d45A1,2484.1.1.6,2484
000134231,e3g0zA1,2484.1.1.6,2484
001188306,e2a1sC2,2484.1.1.6,2484
000011137,e1bcoA2,2484.1.1.8,2484
002043047,e4fcyA1,2484.1.1.8,2484
000011167,e2bw3A2,2484.1.1.13,2484
001316695,e4d1qB1,2484.1.1.13,2484
001311095,e4ioxA1,2484.1.1.14,2484
001870760,e5dktA1,2484.1.1.15,2484
000011153,e1yt3A3,2484.1.1.15,2484
000163118,e2e6lA1,2484.1.1.15,2484
000011148,e1vk0A1,2484.1.1.15,2484
001318704,e4oo1J1,2484.1.1.15,2484
002043022,e3cymA1,2484.1.1.15,2484
000011139,e1kfsA4,2484.1.1.15,2484
001721558,e5fiqA1,2484.1.1.15,2484
002469642,e5zo3A1,2484.1.1.15,2484
002490364,e6k19A1,2484.1.1.15,2484
002704792,e7jw6A1,2484.1.1.15,2484
002727565,e7c42A2,2484.1.1.15,2484
002725515,e7jw2A1,2484.1.1.15,2484
002810987,e7pbkA4,2484.1.1.15,2484
001088701,e4ktwA1,2484.1.1.21,2484
000184880,e2qh9A1,2484.1.1.23,2484
000133836,e3ga2A1,2484.1.1.24,2484
000134260,e3gocA1,2484.1.1.24,2484
001348867,e4nspA1,2484.1.1.24,2484
001680219,e4xpuA1,2484.1.1.24,2484
002526821,e6oziA1,2484.1.1.24,2484
000011126,e1dt9A3,2484.1.1.25,2484
000011127,e2vgnA3,2484.1.1.25,2484
000011128,e2qi2A3,2484.1.1.25,2484
000140445,e3obwA3,2484.1.1.25,2484
000140448,e3obyA3,2484.1.1.25,2484
001016870,e4af1A3,2484.1.1.25,2484
001169351,e3e1yC9,2484.1.1.25,2484
001157718,e3j15A6,2484.1.1.25,2484
001238974,e3vmfB4,2484.1.1.25,2484
001347630,e3wxmB3,2484.1.1.25,2484
001872799,e4bc2A2,2484.1.1.27,2484
001872853,e4c23A2,2484.1.1.27,2484
001872970,e2cgjA2,2484.1.1.27,2484
001873430,e3gbtA2,2484.1.1.27,2484
001873442,e3gg4A2,2484.1.1.27,2484
001873711,e3hz6A1,2484.1.1.27,2484
001873717,e3i8bA2,2484.1.1.27,2484
001873722,e3ifrA2,2484.1.1.27,2484
001873768,e2itmA1,2484.1.1.27,2484
001874415,e3qdkC2,2484.1.1.27,2484
001877197,e5htrA2,2484.1.1.27,2484
001866740,e3ezwA2,2484.1.1.27,2484
002389393,e5ya0A1,2484.1.1.27,2484
002799086,e7nieA2,2484.1.1.27,2484
000223685,e1huxA2,2484.1.1.28,2484
001873429,e3gbtA1,2484.1.1.28,2484
001873769,e2itmA2,2484.1.1.28,2484
001874965,e2w40A1,2484.1.1.28,2484
001866739,e3ezwA1,2484.1.1.28,2484
001872798,e4bc2A1,2484.1.1.28,2484
001872852,e4c23A1,2484.1.1.28,2484
001872969,e2cgjA1,2484.1.1.28,2484
001873441,e3gg4A1,2484.1.1.28,2484
001873627,e3h6eB1,2484.1.1.28,2484
001873712,e3hz6A2,2484.1.1.28,2484
001873716,e3i8bA1,2484.1.1.28,2484
001873721,e3ifrA1,2484.1.1.28,2484
001874414,e3qdkC1,2484.1.1.28,2484
001877196,e5htrA1,2484.1.1.28,2484
002389394,e5ya0A2,2484.1.1.28,2484
002629619,e6k78D2,2484.1.1.28,2484
001148161,e3c0bA2,2484.1.1.37,2484
002006881,e5l9wB2,2484.1.1.37,2484
002006895,e5l9wb2,2484.1.1.37,2484
002099460,e5m45B3,2484.1.1.37,2484
000011170,e1ewqA4,2484.1.1.39,2484
000011171,e1wb9A4,2484.1.1.39,2484
000956552,e3thwA4,2484.1.1.39,2484
001311459,e3thxB3,2484.1.1.39,2484
001546138,e2o8bB4,2484.1.1.39,2484
002137774,e5x9wA4,2484.1.1.39,2484
000011166,e1zupA1,2484.1.1.40,2484
000185548,e3taiA1,2484.1.1.40,2484
001773126,e2ygkA1,2484.1.1.40,2484
000140397,e3lruA1,2484.1.1.46,2484
000223958,e3zefE4,2484.1.1.46,2484
002488415,e6nqiA1,2484.1.1.46,2484
001490244,e4wweR1,2484.1.1.47,2484
001564415,e3j9zLK1,2484.1.1.47,2484
001409214,e4v19S1,2484.1.1.47,2484
001949795,e4ce4S1,2484.1.1.47,2484
002617536,e6xywAo1,2484.1.1.47,2484
000011125,e2uubK1,2484.1.1.49,2484
001548138,e3j9mAI1,2484.1.1.49,2484
000141488,e3izbK1,2484.1.1.49,2484
002028816,e5mrcKK1,2484.1.1.49,2484
002617569,e6xywBj1,2484.1.1.49,2484
002718711,e6yw5KK1,2484.1.1.49,2484
002979135,e8a22Bk1,2484.1.1.49,2484
000011130,e1ekeA1,2484.1.1.52,2484
000011131,e1i39A1,2484.1.1.52,2484
000011132,e2etjA1,2484.1.1.52,2484
000141794,e3pufA1,2484.1.1.52,2484
000405856,e3p56D1,2484.1.1.52,2484
001837658,e3vn5A1,2484.1.1.52,2484
001837126,e3asmA1,2484.1.1.52,2484
001837475,e4py5A1,2484.1.1.52,2484
000011142,e1x9mA4,2484.1.1.53,2484
001501363,e4rg8A1,2484.1.1.54,2484
000011147,e2igiA1,2484.1.1.54,2484
000011149,e1w0hA1,2484.1.1.54,2484
000011151,e1wljA1,2484.1.1.54,2484
000185107,e3cg7A1,2484.1.1.54,2484
001145977,e4kb1A1,2484.1.1.54,2484
001189275,e3ngyC2,2484.1.1.54,2484
001310602,e4q8jA1,2484.1.1.54,2484
000011155,e3b6oA1,2484.1.1.54,2484
000011145,e2guiA1,2484.1.1.54,2484
000163792,e2p1jA1,2484.1.1.54,2484
001064741,e4fzxC1,2484.1.1.54,2484
000011146,e2qxfA1,2484.1.1.54,2484
002534881,e6j7yA1,2484.1.1.54,2484
002880347,e7n8vA1,2484.1.1.54,2484
002888739,e7t2sA1,2484.1.1.54,2484
003009244,e7wrnA2,2484.1.1.54,2484
001187842,e4ehuB2,2484.1.1.55,2484
000011212,e1woqA1,2484.1.1.55,2484
000011214,e1xc3A1,2484.1.1.55,2484
000011217,e2hoeA3,2484.1.1.55,2484
000011218,e2aa4A1,2484.1.1.55,2484
000011220,e1z6rA2,2484.1.1.55,2484
000011222,e2ap1A2,2484.1.1.55,2484
000011223,e2gupA1,2484.1.1.55,2484
000011226,e1z05A3,2484.1.1.55,2484
000143295,e3r8eA1,2484.1.1.55,2484
000147677,e4db3A2,2484.1.1.55,2484
001102610,e3lm2A2,2484.1.1.55,2484
001149585,e2qm1A6,2484.1.1.55,2484
001149912,e2yhyA3,2484.1.1.55,2484
001149586,e3htvA3,2484.1.1.55,2484
001150061,e3mcpA4,2484.1.1.55,2484
001187920,e3eo3A5,2484.1.1.55,2484
001392867,e4ijaA3,2484.1.1.55,2484
001884677,e5f7qE2,2484.1.1.55,2484
002085325,e5nckA1,2484.1.1.55,2484
002572836,e6q26A2,2484.1.1.55,2484
000011156,e1hjrA1,2484.1.1.56,2484
001096259,e4ld0A1,2484.1.1.56,2484
000011135,e1cxqA1,2484.1.1.57,2484
000185388,e3l2qA2,2484.1.1.57,2484
000011136,e1exqA1,2484.1.1.57,2484
001738641,e5cz1D1,2484.1.1.57,2484
001945730,e5m0qA1,2484.1.1.57,2484
002636742,e6voyA1,2484.1.1.57,2484
002887749,e7svwB1,2484.1.1.57,2484
000011140,e1qtmA4,2484.1.1.62,2484
000167754,e3cqyA1,2484.1.1.66,2484
001123736,e4bgaC1,2484.1.1.66,2484
001687120,e5bvcA1,2484.1.1.66,2484
001687158,e4zfvA1,2484.1.1.66,2484
001687159,e4zfvA2,2484.1.1.66,2484
000011158,e1nu0A1,2484.1.1.67,2484
000011159,e1vhxA1,2484.1.1.67,2484
000011160,e1iv0A1,2484.1.1.67,2484
002755143,e7essA1,2484.1.1.67,2484
001003920,e2nrrA1,2484.1.1.68,2484
001187969,e3c65A3,2484.1.1.68,2484
000011157,e1kcfA2,2484.1.1.69,2484
000011168,e3bzkA7,2484.1.1.70,2484
001686473,e3psfA2,2484.1.1.70,2484
002444649,e6gmhM2,2484.1.1.70,2484
000011141,e2hhvA4,2484.1.1.71,2484
002579558,e6vdeA6,2484.1.1.71,2484
001117629,e3ikmA1,2484.1.1.72,2484
001687863,e4ztuA2,2484.1.1.72,2484
000011230,e2fsjA2,2484.1.1.74,2484
000011229,e2fsjA1,2484.1.1.77,2484
000174839,e3js6A1,2484.1.1.77,2484
000011215,e1xc3A2,2484.1.1.78,2484
000011219,e2aa4A2,2484.1.1.78,2484
000011221,e2ap1A1,2484.1.1.78,2484
000145548,e3vgkA2,2484.1.1.78,2484
000153892,e4htlA2,2484.1.1.78,2484
001149913,e2yhyA4,2484.1.1.78,2484
001189104,e3htvA2,2484.1.1.78,2484
001392866,e4ijaA2,2484.1.1.78,2484
000011213,e1woqA2,2484.1.1.78,2484
000011216,e2hoeA2,2484.1.1.78,2484
000011224,e2gupA2,2484.1.1.78,2484
000011225,e1z05A2,2484.1.1.78,2484
000181000,e3r8eA2,2484.1.1.78,2484
001149584,e2qm1A5,2484.1.1.78,2484
001150060,e3mcpA3,2484.1.1.78,2484
001187961,e3vovB3,2484.1.1.78,2484
001884676,e5f7qE1,2484.1.1.78,2484
002085326,e5nckA2,2484.1.1.78,2484
002572835,e6q26A1,2484.1.1.78,2484
002576255,e6jdcA1,2484.1.1.78,2484
002804673,e7rheA1,2484.1.1.78,2484
000011209,e1okjA2,2484.1.1.82,2484
000011211,e2a6aA2,2484.1.1.83,2484
001148160,e3c0bA1,2484.1.1.84,2484
001144782,e4ogcA2,2484.1.1.86,2484
001145961,e4oo8D1,2484.1.1.87,2484
001316600,e4un3B5,2484.1.1.87,2484
001684074,e5axwA2,2484.1.1.87,2484
002066842,e5x2gA1,2484.1.1.87,2484
002541237,e6rjaC5,2484.1.1.87,2484
002550475,e6je4K6,2484.1.1.87,2484
002663384,e6m0vA1,2484.1.1.87,2484
002859870,e7s37P1,2484.1.1.87,2484
001002509,e4jx2A1,2484.1.1.88,2484
000011235,e2nrhA1,2484.1.1.89,2484
001503100,e3venA1,2484.1.1.94,2484
000146914,e3mwpA2,2484.1.1.106,2484
001149730,e4k7eA2,2484.1.1.106,2484
000011150,e2py5A4,2484.1.1.107,2484
000011172,e1bupA1,2484.1.1.109,2484
000343707,e3d2fC4,2484.1.1.109,2484
001186395,e4gniA3,2484.1.1.109,2484
001423624,e4rtfD2,2484.1.1.109,2484
000011164,e1yvuA3,2484.1.1.110,2484
000011165,e1w9hA2,2484.1.1.110,2484
002010235,e5g5sA5,2484.1.1.110,2484
001145839,e3f73A5,2484.1.1.110,2484
001866051,e5awhA5,2484.1.1.110,2484
000011163,e1u04A5,2484.1.1.110,2484
001807497,e5i4aA5,2484.1.1.110,2484
002475407,e6qzkA1,2484.1.1.110,2484
000185134,e3cpeA2,2484.1.1.111,2484
000185684,e4dkwA1,2484.1.1.111,2484
001907383,e5m1kA1,2484.1.1.111,2484
000011240,e1tgoA6,2484.1.1.112,2484
000223687,e1s5jA7,2484.1.1.112,2484
001121969,e4m8oA3,2484.1.1.112,2484
001504869,e4fydA1,2484.1.1.112,2484
000011143,e1ih7A4,2484.1.1.112,2484
000011241,e1q8iA6,2484.1.1.112,2484
001711259,e2p5oD3,2484.1.1.112,2484
001821873,e2gv9B1,2484.1.1.112,2484
001503836,e4q5vA1,2484.1.1.112,2484
001933901,e5mdnA2,2484.1.1.112,2484
002323864,e5n2eA2,2484.1.1.112,2484
002528749,e3iayA2,2484.1.1.112,2484
002958185,e7uy7E2,2484.1.1.112,2484
000223707,e2bx2L2,2484.1.1.115,2484
001149578,e4apwA5,2484.1.1.116,2484
002172733,e6f95B2,2484.1.1.116,2484
000174840,e3js6A2,2484.1.1.117,2484
001787673,e4xhpA1,2484.1.1.117,2484
001893108,e5ec0A1,2484.1.1.117,2484
002501133,e6izr11,2484.1.1.117,2484
003010539,e7x54A1,2484.1.1.117,2484
000011186,e1zc6A1,2484.1.1.120,2484
001149727,e2e2nA3,2484.1.1.120,2484
000011185,e1zbsA2,2484.1.1.120,2484
000011188,e2ch5A1,2484.1.1.121,2484
000011184,e1zbsA1,2484.1.1.121,2484
001149726,e2e2nA2,2484.1.1.121,2484
000011187,e1zc6A2,2484.1.1.121,2484
001544865,e5af0D1,2484.1.1.123,2484
001549423,e4ybgA1,2484.1.1.123,2484
001166471,e4bilA4,2484.1.1.217,2484
000154195,e4hvjB1,2484.1.1.218,2484
001140588,e4cj7A2,2484.1.1.221,2484
001188029,e4g9iB14,2484.1.1.222,2484
001189153,e3ttdA7,2484.1.1.224,2484
001139063,e3vthB4,2484.1.1.224,2484
001188028,e4g9iB13,2484.1.1.224,2484
001149864,e3en9A4,2484.1.1.224,2484
000135046,e3h6eA2,2484.1.1.225,2484
001447710,e4wbqA1,2484.1.1.226,2484
001503981,e4xviA4,2484.1.1.227,2484
000011192,e1sazA2,2484.1.1.233,2484
000011194,e2e1zA2,2484.1.1.233,2484
000154279,e4h0pA1,2484.1.1.233,2484
001189180,e4h0oB4,2484.1.1.233,2484
000011193,e2e1zA1,2484.1.1.234,2484
000154280,e4h0pA2,2484.1.1.234,2484
000011191,e1sazA1,2484.1.1.234,2484
001189203,e4iz9A3,2484.1.1.234,2484
001189179,e4h0oB3,2484.1.1.234,2484
002879649,e7fj8B1,2484.1.1.234,2484
000011196,e2d0oA2,2484.1.1.235,2484
000011195,e2d0oA1,2484.1.1.236,2484
001148121,e3t69A2,2484.1.1.237,2484
001282254,e3r1xA2,2484.1.1.237,2484
001148120,e3t69A1,2484.1.1.238,2484
001282253,e3r1xA1,2484.1.1.238,2484
001144832,e3hrgA2,2484.1.1.239,2484
001144831,e3hrgA1,2484.1.1.240,2484
000223968,e3zyyX4,2484.1.1.241,2484
000223967,e3zyyX3,2484.1.1.242,2484
000185052,e3agrA2,2484.1.1.243,2484
001187303,e4cd3A5,2484.1.1.243,2484
001289594,e4bvoA1,2484.1.1.243,2484
002080543,e5u7xF2,2484.1.1.243,2484
002774518,e6wg5A1,2484.1.1.243,2484
000185051,e3agrA1,2484.1.1.244,2484
001187304,e4cd3A6,2484.1.1.244,2484
001289595,e4bvoA2,2484.1.1.244,2484
002080542,e5u7xF1,2484.1.1.244,2484
002774519,e6wg5A2,2484.1.1.244,2484
000138240,e3lm2A1,2484.1.1.245,2484
000119049,e1sz2A1,2484.1.1.245,2484
000223524,e3vpzA1,2484.1.1.245,2484
001562337,e5brdA2,2484.1.1.245,2484
002325426,e6da0A2,2484.1.1.245,2484
002600064,e6vzzA1,2484.1.1.245,2484
000011232,e3bexA2,2484.1.1.246,2484
000011233,e2f9wA1,2484.1.1.246,2484
000011236,e2nrhA2,2484.1.1.246,2484
001188257,e3djcE4,2484.1.1.246,2484
001554632,e5b8hA1,2484.1.1.246,2484
000011231,e3bexA1,2484.1.1.247,2484
000011234,e2f9wA2,2484.1.1.247,2484
001554633,e5b8hA2,2484.1.1.247,2484
001385054,e2ychA2,2484.1.1.250,2484
001789441,e3jc8Ma2,2484.1.1.250,2484
001824475,e5eouA1,2484.1.1.250,2484
000011182,e2zgyA2,2484.1.1.251,2484
000011181,e2zgyA1,2484.1.1.252,2484
000011227,e2bh1A1,2484.1.1.253,2484
001412146,e4phtX2,2484.1.1.253,2484
001892334,e5tkwA1,2484.1.1.253,2484
000011228,e2bh1A2,2484.1.1.254,2484
001892335,e5tkwA2,2484.1.1.254,2484
001188061,e3zetB3,2484.1.1.255,2484
001349427,e3wuhA2,2484.1.1.255,2484
001149865,e3en9A5,2484.1.1.255,2484
000011210,e2a6aA1,2484.1.1.256,2484
000011208,e1okjA1,2484.1.1.256,2484
000119050,e1sz2A2,2484.1.1.257,2484
001562336,e5brdA1,2484.1.1.257,2484
002325425,e6da0A1,2484.1.1.257,2484
002600065,e6vzzA2,2484.1.1.257,2484
001806946,e5e6fA1,2484.1.1.278,2484
001150076,e3vthA10,2484.1.1.370,2484
001395592,e3tsqA5,2484.1.1.370,2484
000011133,e1mu2A3,2484.1.1.401,2484
000119512,e3p1gA1,2484.1.1.401,2484
000153117,e2lsnA1,2484.1.1.401,2484
000011129,e1jl1A1,2484.1.1.401,2484
000119267,e2rpiA1,2484.1.1.401,2484
000166207,e2qk9A1,2484.1.1.401,2484
000390273,e2kw4A1,2484.1.1.401,2484
000223631,e4ibnA1,2484.1.1.401,2484
001100512,e4h8kA1,2484.1.1.401,2484
000011134,e1zbfA1,2484.1.1.401,2484
000143632,e3alyA1,2484.1.1.401,2484
001144690,e4nynA1,2484.1.1.401,2484
002887447,e7sr6A1,2484.1.1.401,2484
001830957,e5b43A3,2484.1.1.402,2484
001779568,e5b2oA2,2484.1.1.404,2484
001117757,e4f1nA5,2484.1.1.406,2484
001149983,e2yhbA5,2484.1.1.406,2484
001758632,e4z4cA4,2484.1.1.406,2484
001891685,e5guhA5,2484.1.1.406,2484
002573296,e3k5nA6,2484.1.1.448,2484
000011174,e2fxuA1,2484.1.1.509,2484
001117758,e4fo0A1,2484.1.1.509,2484
001145957,e3weeB1,2484.1.1.509,2484
001145959,e3weeA1,2484.1.1.509,2484
001149609,e2p9kB2,2484.1.1.509,2484
001150021,e4b1zA4,2484.1.1.509,2484
001149908,e3qb0B4,2484.1.1.509,2484
001187384,e2p9iB1,2484.1.1.509,2484
001407165,e4pl7A2,2484.1.1.509,2484
001504036,e5aftJ1,2484.1.1.509,2484
001839938,e4am7B1,2484.1.1.509,2484
002321086,e6etxH1,2484.1.1.509,2484
002321110,e6fmlJ1,2484.1.1.509,2484
002409473,e6gejR1,2484.1.1.509,2484
002412627,e6decI1,2484.1.1.509,2484
002516756,e6igmG1,2484.1.1.509,2484
002578564,e6ltjJ2,2484.1.1.509,2484
002644029,e6w17B1,2484.1.1.509,2484
002642791,e6yw6B1,2484.1.1.509,2484
002979308,e8a5dW1,2484.1.1.509,2484
000011178,e1k8kA2,2484.1.1.510,2484
001117759,e4fo0A2,2484.1.1.510,2484
001145958,e3weeB2,2484.1.1.510,2484
001149907,e3qb0B3,2484.1.1.510,2484
001288598,e4cbwA1,2484.1.1.510,2484
001504037,e5aftJ2,2484.1.1.510,2484
001868487,e5i9eC2,2484.1.1.510,2484
001144551,e4bqlA1,2484.1.1.510,2484
001884892,e5kg8B2,2484.1.1.510,2484
001407164,e4pl7A1,2484.1.1.510,2484
001145960,e3weeA2,2484.1.1.510,2484
001150041,e4i6mB3,2484.1.1.510,2484
001839939,e4am7B2,2484.1.1.510,2484
001866790,e5jygA2,2484.1.1.510,2484
002114554,e5tgcE1,2484.1.1.510,2484
002321087,e6etxH2,2484.1.1.510,2484
002321111,e6fmlJ2,2484.1.1.510,2484
002323556,e6fhsJ1,2484.1.1.510,2484
002409474,e6gejR2,2484.1.1.510,2484
002516757,e6igmG2,2484.1.1.510,2484
002578563,e6ltjJ1,2484.1.1.510,2484
002714218,e6vz4L1,2484.1.1.510,2484
002979309,e8a5dW2,2484.1.1.510,2484
000011189,e2ch5A2,2484.1.1.511,2484
003016263,e7yylE2,2484.1.1.511,2484
000223686,e1huxA3,2484.1.1.512,2484
001507873,e4yduA2,2484.1.1.512,2484
001188042,e2ivoC5,2484.1.1.512,2484
001349426,e3wuhA1,2484.1.1.512,2484
001503101,e3venA2,2484.1.1.513,2484
000011138,e1musA1,2484.1.1.514,2484
000011180,e1e4fT2,2484.1.1.515,2484
001405125,e3wqtA2,2484.1.1.515,2484
001916235,e3wqtB1,2484.1.1.515,2484
001150045,e3h1qA3,2484.1.1.515,2484
000343706,e3d2fC3,2484.1.1.515,2484
001423623,e4rtfD1,2484.1.1.515,2484
000154274,e4gniA2,2484.1.1.515,2484
001787675,e4xhpA3,2484.1.1.515,2484
001149910,e2ychA4,2484.1.1.515,2484
001789440,e3jc8Ma1,2484.1.1.515,2484
001824476,e5eouA2,2484.1.1.515,2484
003010540,e7x54A2,2484.1.1.515,2484
001405124,e3wqtA1,2484.1.1.516,2484
000011179,e1e4fT1,2484.1.1.516,2484
001687142,e2ewsA3,2484.1.1.517,2484
001697875,e5e26B2,2484.1.1.517,2484
000011238,e2i7nA1,2484.1.1.518,2484
001687141,e2ewsA2,2484.1.1.518,2484
001697874,e5e26B1,2484.1.1.518,2484
002774600,e6uj5A2,2484.1.1.518,2484
000011197,e1ig8A1,2484.1.1.519,2484
000011199,e1czaN1,2484.1.1.519,2484
001096257,e4lc9B1,2484.1.1.519,2484
001149823,e1hkgA3,2484.1.1.519,2484
002543731,e6r2nA2,2484.1.1.519,2484
002626031,e6vygA1,2484.1.1.519,2484
002739943,e6vyfA1,2484.1.1.519,2484
000011198,e1ig8A2,2484.1.1.520,2484
000011200,e1czaN3,2484.1.1.520,2484
001000560,e1hkgA1,2484.1.1.520,2484
001498027,e4qs8A2,2484.1.1.520,2484
002543730,e6r2nA1,2484.1.1.520,2484
002626032,e6vygA2,2484.1.1.520,2484
000011176,e1jceA1,2484.1.1.521,2484
001150046,e3h1qA4,2484.1.1.521,2484
001866789,e5jygA1,2484.1.1.521,2484
002664911,e7bvyA2,2484.1.1.521,2484
000011177,e1jceA2,2484.1.1.522,2484
000011173,e1bupA2,2484.1.1.522,2484
001868731,e5jygB2,2484.1.1.522,2484
002485089,e6gfaA1,2484.1.1.522,2484
002831997,e7e1gA2,2484.1.1.522,2484
002896607,e7x3kB3,2484.1.1.522,2484
000011204,e1t6cA1,2484.1.1.523,2484
000011206,e1u6zA2,2484.1.1.523,2484
000139185,e3mdqA1,2484.1.1.523,2484
000135213,e3hi0A1,2484.1.1.523,2484
000167494,e3cerA1,2484.1.1.523,2484
002554791,e6pc0A2,2484.1.1.523,2484
002845074,e7epqA2,2484.1.1.523,2484
000011205,e1t6cA2,2484.1.1.524,2484
000011207,e1u6zA3,2484.1.1.524,2484
000135214,e3hi0A2,2484.1.1.524,2484
000139186,e3mdqA2,2484.1.1.524,2484
000167495,e3cerA2,2484.1.1.524,2484
002554790,e6pc0A1,2484.1.1.524,2484
002845073,e7epqA1,2484.1.1.524,2484
000134144,e2wbnA1,2484.1.1.525,2484
001695398,e5c10A1,2484.1.1.525,2484
002877648,e8dkrB1,2484.1.1.525,2484
001503129,e4wwxB2,2484.1.1.526,2484
002460168,e6b40A1,2484.1.1.526,2484
001567478,e5c8sB1,2484.1.1.527,2484
002814222,e7qgiD2,2484.1.1.527,2484
001212299,e3hosB8,2484.1.1.528,2484
001289678,e3f2kB1,2484.1.1.528,2484
001806837,e5cr4B1,2484.1.1.528,2484
002006878,e5l9wB1,2484.1.1.529,2484
002006892,e5l9wb1,2484.1.1.529,2484
002099458,e5m45B1,2484.1.1.529,2484
002723973,e6yraA4,2484.1.1.529,2484
002028026,e5u30A3,2484.1.1.530,2484
001893109,e5ec0A2,2484.1.1.531,2484
000011123,e1vqoN1,2484.1.1.532,2484
001428022,e4v42BQ1,2484.1.1.532,2484
001507461,e4d5yD1,2484.1.1.532,2484
001438142,e4v7fP1,2484.1.1.532,2484
002106268,e5xy3D1,2484.1.1.532,2484
001866795,e5l80A1,2484.1.1.533,2484
002501134,e6izr12,2484.1.1.534,2484
002125479,e5oe9C1,2484.1.1.535,2484
001149579,e4apwA6,2484.1.1.536,2484
002161632,e6bqwA2,2484.1.1.537,2484
002546430,e6is9A1,2484.1.1.538,2484
002129364,e5olaA1,2484.1.1.539,2484
001514218,e4x0pB4,2484.1.1.540,2484
002605105,e6kvoA1,2484.1.1.541,2484
002491457,e5z9xA2,2484.1.1.542,2484
002804674,e7rheA2,2484.1.1.550,2484
002801086,e7om3A2,2484.1.1.553,2484
002881693,e7p7iAAA1,2484.1.1.560,2484
000011471,e1g12A1,2498.1.1.1,2498
000011472,e1eb6A1,2498.1.1.1,2498
000168954,e3edgA1,2498.1.1.2,2498
000223868,e3lq0A1,2498.1.1.2,2498
001018731,e3vtgA1,2498.1.1.2,2498
001877362,e5czwA1,2498.1.1.2,2498
000011480,e1j7nA2,2498.1.1.3,2498
000011481,e1j7nA3,2498.1.1.3,2498
000146922,e2l0rA1,2498.1.1.3,2498
000152785,e4fxqA2,2498.1.1.3,2498
000188401,e1xfvA3,2498.1.1.3,2498
001674571,e5a0pA1,2498.1.1.3,2498
000011495,e3cmnA1,2498.1.1.5,2498
000375845,e3iukB1,2498.1.1.8,2498
001159556,e3o0yA2,2498.1.1.8,2498
001159558,e3u24A4,2498.1.1.8,2498
000185182,e3dteA1,2498.1.1.9,2498
002888860,e7t5tA1,2498.1.1.9,2498
000011479,e1uzeA1,2498.1.1.15,2498
000011484,e3bonA1,2498.1.1.16,2498
000011486,e1t3cA1,2498.1.1.16,2498
001570611,e3vuoA1,2498.1.1.16,2498
001680404,e5bqmA1,2498.1.1.16,2498
000011485,e1epwA3,2498.1.1.16,2498
002166169,e6f4eA1,2498.1.1.16,2498
002492501,e6rimA1,2498.1.1.16,2498
000175304,e3lumA1,2498.1.1.24,2498
000185135,e3cqbA1,2498.1.1.25,2498
000185658,e4aw6A1,2498.1.1.25,2498
000223831,e3c37A1,2498.1.1.25,2498
000868122,e4il3B1,2498.1.1.25,2498
001893658,e5sytA1,2498.1.1.25,2498
002429419,e6aitB2,2498.1.1.25,2498
002650912,e6sarA2,2498.1.1.25,2498
000185139,e3cskA1,2498.1.1.26,2498
000860142,e3t6bA1,2498.1.1.26,2498
002138587,e5na6A1,2498.1.1.26,2498
002164023,e6eomA1,2498.1.1.26,2498
000138155,e3lmcA1,2498.1.1.27,2498
000151704,e3zvsA1,2498.1.1.27,2498
001030677,e4jixA1,2498.1.1.28,2498
001030676,e4jiuA1,2498.1.1.28,2498
001314423,e4qhfA1,2498.1.1.28,2498
002528469,e4fgmA2,2498.1.1.29,2498
001117680,e3ujzA2,2498.1.1.31,2498
000011470,e1c7kA1,2498.1.1.32,2498
000011482,e1lmlA1,2498.1.1.33,2498
001142000,e4lgjA1,2498.1.1.34,2498
001147778,e2y3uA2,2498.1.1.35,2498
000119434,e3khiA1,2498.1.1.36,2498
000168787,e3dl1A1,2498.1.1.36,2498
000011489,e1r55A1,2498.1.1.37,2498
000146923,e3hdbA1,2498.1.1.37,2498
000993458,e3g5cB1,2498.1.1.37,2498
001447831,e4wkeA1,2498.1.1.37,2498
000011490,e2i47A1,2498.1.1.37,2498
001309459,e4on1A1,2498.1.1.37,2498
000185454,e3p24A2,2498.1.1.37,2498
002149265,e6bdzA1,2498.1.1.37,2498
002526869,e6qigA1,2498.1.1.37,2498
000011493,e1xm5A1,2498.1.1.41,2498
000011494,e1tviA1,2498.1.1.41,2498
001946137,e5kdwA4,2498.1.1.49,2498
000185743,e4fcaA2,2498.1.1.49,2498
001945553,e5kduA1,2498.1.1.49,2498
001946132,e5kd2A2,2498.1.1.49,2498
